p_value,significant,observed_band_fraction,surrogate_mean_fraction,ar1_coefficient,enrichment,threshold_rule_flag
0.355,False,0.4641449950019136,0.4176531435832875,0.11906098910898101,1.1935157,False
0.245,False,0.5045772857319349,0.43254640799137006,0.09415582161143085,1.2974844,False
0.455,False,0.4463457352467458,0.4385560213254322,0.12776561813946924,1.1477462,False
0.18,False,0.5799712748500038,0.4645979270243059,0.1651737690506301,1.4913547,False
0.58,False,0.41293580579260314,0.4358878553760749,0.10590659289949322,1.0618349,False
0.375,False,0.5368590872283058,0.4922340508049274,0.6357438086227991,1.3804948,False
0.805,False,0.3726847786070552,0.5144059266687955,0.5492566884927704,0.9583323,False
0.88,False,0.35237090198297105,0.5045400721970486,0.3441048137283012,0.9060966,False
0.92,False,0.2820147326406131,0.4949680464573048,0.6222565075743184,0.72518075,False
0.71,False,0.39790240345562033,0.45540807717016907,0.19604082666877257,1.0231776,False
0.975,False,0.24482656128899705,0.47089938549755556,0.23995667864790238,0.62955403,False
0.805,False,0.35496236003620485,0.46238243059576734,0.20328806733236465,0.9127604,False
0.11,False,0.5359570422677218,0.39643699792309023,-0.02069650628492472,1.3781753,False
0.915,False,0.31307735194639874,0.4822744121570418,0.22526446397730768,0.80505604,False
0.935,False,0.2778967345655896,0.4544505264110302,0.1953961802825179,0.7145916,False
0.975,False,0.23615331781110932,0.47750326948661803,0.33473830441339203,0.6072514,False
0.645,False,0.460091158699999,0.49612086556239393,0.40996055912018575,1.1830915,False
0.92,False,0.31357576554218336,0.4980255816608366,0.45695879146530416,0.80633765,False
0.665,False,0.4471539798283632,0.4980381736208629,0.3590285836773848,1.1498245,False
0.95,False,0.27245780226954525,0.511133523739255,0.5113149960869483,0.70060575,False
1.0,False,0.1847857109095152,0.49088063838420437,0.2680127349412808,0.47516325,False
0.99,False,0.19050725403216734,0.5105816666200913,0.4806212009613189,0.4898758,False
0.985,False,0.219380338683081,0.5019415821712829,0.5385648993776305,0.5641209,False
0.985,False,0.2078918681300167,0.5055325867956407,0.3640516224876102,0.5345791,False
0.95,False,0.2637663490457629,0.49650240171706156,0.6382233999145592,0.67825633,False
0.485,False,0.45806400647008516,0.4535645807541294,0.12733477379242455,1.1778789,False
0.945,False,0.3117891483115276,0.511985554927103,0.4768062931369337,0.8017435,False
0.175,False,0.49131120547189383,0.37812514311308054,-0.04228204486498685,1.2633717,False
0.685,False,0.4076020926766704,0.45445912992874987,0.18089574802272698,1.0481197,False
0.44,False,0.5197975967397238,0.4991867132280378,0.3666671964491402,1.3366224,False
0.605,False,0.45558697645485474,0.4965045804744538,0.44273516602059065,1.1715094,False
1.0,False,0.15476479560258163,0.5148416262728025,0.5230842346263416,0.39796662,False
0.8,False,0.3201064075624789,0.4123649211493133,0.026899480775334432,0.8231308,False
0.935,False,0.22441967867713183,0.41515522087829043,0.06735758426683751,0.5770792,False
0.285,False,0.5329978395073715,0.4546151558986289,0.17512158018846452,1.3705659,False
0.99,False,0.21927640727548503,0.4910835448049061,0.27165415040500523,0.5638536,False
0.565,False,0.4660216831988653,0.4983144506807973,0.537871913948498,1.1983415,False
0.71,False,0.4283532664943285,0.5096926998445277,0.3745672119767988,1.1014798,False
0.42,False,0.4142912194576119,0.3839990210852114,-0.034350369911240346,1.0653203,False
0.935,False,0.2821929618819762,0.4767634784182528,0.1979243485638409,0.72563905,False
0.985,False,0.22066261523651076,0.5048326079373163,0.3063166535241387,0.56741816,False
0.83,False,0.33527058253925196,0.46171102094963345,0.18788169234293242,0.8621244,False
0.44,False,0.3824166466666254,0.3559140684954821,-0.11152614916784773,0.9833571,False
0.29,False,0.5375569559502745,0.47357629863476,0.20340189811639678,1.3822893,False
0.86,False,0.358749058388898,0.5037249791042469,0.5412554942504132,0.9224976,False
0.835,False,0.3141965751207484,0.46710226382198294,0.6569957661825233,0.80793405,False
0.115,False,0.5603979785603873,0.4093147715082232,0.09756644522240454,1.4410233,False
0.055,False,0.6609807931306629,0.4710073109086119,0.21810185833254805,1.699665,False
0.96,False,0.19633252676079208,0.3678063671209761,-0.050280259726195764,0.5048551,False
0.945,False,0.308367923556263,0.5191309692888562,0.5362729303504753,0.7929461,False
0.3,False,0.4251826006899905,0.36986745031647694,-0.05665056544932679,1.0933267,False
0.09,False,0.5726361864925984,0.4291977653572993,0.11018662423129386,1.472493,False
0.335,False,0.48675988458977515,0.4372286452742148,0.08421341754053721,1.2516683,False
0.925,False,0.1992014472200642,0.3329984793795959,-0.13732728256508725,0.5122323,False
0.195,False,0.5882437068818468,0.47330359676476813,0.23610575168740355,1.5126266,False
0.025,True,0.7345483712831093,0.4691239109427612,0.20371983134068108,1.8888386,False
0.345,False,0.43794842888962393,0.39103608439425075,-0.03737006129268844,1.1261531,False
0.6,False,0.36996309107172665,0.400888329826137,0.0360843677659301,0.95133364,False
0.395,False,0.4528227664173869,0.4078832588903233,0.05460917739193328,1.1644014,False
0.115,False,0.5944700893424499,0.449746142832153,0.1327178519740781,1.5286374,False
0.245,False,0.5179209815998078,0.44534812705814947,0.1348758447068616,1.3317968,False
0.27,False,0.526407568430486,0.4594911111789466,0.1893884213109496,1.3536195,False
0.615,False,0.38756375298524165,0.4310368581106273,0.13780397281009316,0.9965925,False
0.155,False,0.5408881035576255,0.4258833866827262,0.07585216141999897,1.3908551,False
0.225,False,0.4606633437854082,0.3834362168123722,-0.022125214590743323,1.1845629,False
0.205,False,0.5252759152551817,0.4308208556773614,0.13162917264898957,1.3507094,False
0.205,False,0.5294445315184708,0.43411333309217937,0.10453049184182923,1.3614287,False
0.96,False,0.2547192812824293,0.5105846076167706,0.49770987818656776,0.65499246,False
0.175,False,0.5586400957818533,0.44562397594952513,0.20934677287030445,1.436503,False
0.985,False,0.2211184338418604,0.5049543025763369,0.4510967062120928,0.5685903,False
0.4,False,0.4496396197799917,0.4143635629143518,0.05708130756568976,1.1562161,False
0.37,False,0.41866852254328507,0.38033695894091135,-0.040544371164279946,1.0765762,False
0.185,False,0.566029005484899,0.446597229163139,0.1460963885205462,1.4555031,False
0.835,False,0.34323401221186195,0.4731083624925471,0.17753321938742397,0.88260174,False
0.47,False,0.33813989167023506,0.3358844785183649,-0.1481311378653857,0.8695026,False
0.19,False,0.5241498157254243,0.4202045055373649,0.056685987490120174,1.3478138,False
0.415,False,0.4767690014152842,0.4462124548213936,0.16123850240737128,1.2259774,False
0.68,False,0.35665021963699745,0.40829523489502423,0.028665801816945002,0.91710055,False
0.355,False,0.5043861355041241,0.4521865594980675,0.12036618661849185,1.2969929,False
0.015,True,0.7117214485091096,0.46871346334688624,0.25696928848715517,1.8301408,False
0.025,True,0.6552465374241627,0.4333593567933455,0.15854546333491043,1.6849197,False
0.115,False,0.439620230235418,0.3116194576657091,-0.21123425341679378,1.130452,False
0.105,False,0.5718152279505987,0.42741262132332464,0.06659374851652175,1.470382,False
0.065,False,0.5434606742620712,0.3878856953466018,-0.008975675718765579,1.3974704,False
0.54,False,0.4428500635075884,0.45529585354927865,0.1709940258775723,1.1387573,False
0.295,False,0.39428852626062993,0.3406537528582681,-0.12346289031371505,1.0138848,False
0.185,False,0.5457438840946899,0.43734050598330115,0.10771630020588002,1.4033414,False
0.05,False,0.6694663572385988,0.46628742164766607,0.1980603931816077,1.7214849,False
0.15,False,0.6025589218244002,0.47217461508294495,0.25629095438702165,1.5494373,False
0.26,False,0.5362540017726334,0.4517253693512802,0.13199946304131735,1.3789389,False
0.17,False,0.6084577379201136,0.4719825862974228,0.17002730113726122,1.5646056,False
0.055,False,0.6007160466908704,0.4148875170842906,0.06054850830221261,1.5446984,False
0.99,False,0.19717929960264463,0.43148961375620426,0.06298063195809468,0.5070325,False
0.18,False,0.5850918792693656,0.4518121619269544,0.13236456681769346,1.504522,False
0.185,False,0.540957737779722,0.43775940424623694,0.08537937749167127,1.3910341,False
1.0,False,0.1650505934058701,0.4973273811374546,0.3776366445567475,0.4244158,False
0.255,False,0.37669038987661646,0.3010748866527785,-0.23566797593500005,0.96863246,False
0.22,False,0.43536836204692614,0.3418632541229718,-0.11589040264754967,1.1195186,False
0.965,False,0.19034584306809169,0.43338786113069894,0.7089765102242699,0.48946074,False
0.115,False,0.5880694352842908,0.4533005169382886,0.17173520958820118,1.5121785,False
0.67,False,0.42461758551378204,0.4796838746492897,0.2762933939703068,1.0918738,False
0.555,False,0.4631700306981637,0.48354973969311815,0.5035995180007771,1.1910087,False
0.245,False,0.5296690884632199,0.4314467814192916,0.0827143689650966,1.3620062,False
0.31,False,0.3955918883371663,0.3479407842349258,-0.12823665714710802,1.0172362,False
0.14,False,0.5610886153885384,0.40863519038698143,0.011216255196961967,1.4427993,False
0.895,False,0.32294460533718156,0.5009496634332739,0.36998727108703205,0.83042896,False
0.695,False,0.43213024781564713,0.4978977546311137,0.4959749075053058,1.1111921,False
0.795,False,0.30414206309325376,0.40242547852147753,0.0331366239004693,0.7820796,False
0.655,False,0.28134098672345387,0.3404376227952216,-0.13231453329963958,0.7234483,False
0.84,False,0.35146689198363734,0.4916326702977257,0.2656789162802223,0.903772,False
0.905,False,0.3373336709787617,0.514013086222685,0.36680771201916995,0.86742944,False
0.495,False,0.4173976072546446,0.4197704307113258,0.021024148955433888,1.0733081,False
0.235,False,0.4585858802982198,0.38077488519266645,-0.04178600889713841,1.1792208,False
0.095,False,0.6054829394641196,0.44786924898128155,0.1398663010887109,1.5569562,False
0.505,False,0.4218210887669912,0.42244079636205184,0.07106553094873393,1.0846828,False
0.22,False,0.37592294467011367,0.29917342451481316,-0.20757705098068605,0.966659,False
0.33,False,0.40892618659698443,0.3591571423493745,-0.07732405759126351,1.0515245,False
0.32,False,0.4217661384321225,0.3819208810952424,-0.015516773284904714,1.0845414,False
0.81,False,0.36512694862072065,0.4572505554994704,0.15496034138165254,0.93889785,False
0.325,False,0.40400012005293773,0.358691940010529,-0.08052282243896645,1.0388575,False
0.39,False,0.450858036759213,0.40892024088243245,0.017231725743221838,1.1593492,False
0.965,False,0.29086249052410124,0.513061011247683,0.49169183683662315,0.74793214,False
0.645,False,0.4318280065719805,0.4798173723474485,0.2561198843559323,1.1104149,False
0.985,False,0.2470117715086421,0.5069363390788608,0.36064519380193416,0.63517314,False
0.32,False,0.46827419984832125,0.41931208794257707,0.09557258115535441,1.2041336,False
0.14,False,0.5615133737724278,0.4102248178312338,0.11667535792416801,1.4438915,False
0.07,False,0.5827867090816191,0.4050268781259396,0.051048599175622614,1.4985944,False
0.085,False,0.6300945707518697,0.4391021208097583,0.14666249306589363,1.6202432,False
0.1,False,0.6038680349642801,0.45021956646968647,0.15934483775318894,1.5528035,False
0.975,False,0.254912231196938,0.5115187540526618,0.5007677725295617,0.6554886,False
0.36,False,0.35083346586845277,0.31129583863881,-0.1761728823241323,0.9021432,False
0.66,False,0.43531462981895164,0.4883320515938528,0.2677677358359289,1.1193805,False
0.94,False,0.2686067298308936,0.43423554941645276,0.11409292697467499,0.69070303,False
1.0,False,0.10470501710769202,0.41908465088356167,0.09465032611530234,0.26924148,False
0.11,False,0.6274378574822277,0.46977911595006944,0.26003879349852316,1.6134117,False
0.125,False,0.6180573865464167,0.47055504894320677,0.23551259932636548,1.5892904,False
0.785,False,0.4016028599050175,0.4994810008018724,0.3560920316888201,1.032693,False
0.77,False,0.3370616773931602,0.428083284840843,0.03028233584776269,0.86673003,False
0.23,False,0.4847267297071223,0.4163084922458447,0.05942912919407949,1.2464402,False
0.065,False,0.6604854570087463,0.47472247067591716,0.24507780480885713,1.6983912,False
0.085,False,0.6277385087298583,0.4685627494795222,0.22246892841831076,1.6141847,False
0.89,False,0.2792986484038281,0.4464961966740371,0.12041839989909948,0.7181965,False
0.98,False,0.23168059686752226,0.4936489046243628,0.5036566004719738,0.5957501,False
0.025,True,0.6477874857123328,0.43142432962668453,0.06846297344895216,1.6657393,False
0.11,False,0.6414189321152686,0.4857820608410505,0.30179227079730053,1.6493629,False
0.28,False,0.4455064335271551,0.379064607829385,-0.059260052204413764,1.1455879,False
0.21,False,0.6266257005703745,0.5055652741337983,0.44596590557087457,1.6113232,False
0.35,False,0.5053390282733305,0.4470769980974429,0.14314369013879233,1.2994432,False
0.135,False,0.5761122005681983,0.4405069990619275,0.14293098947545183,1.4814314,False
0.41,False,0.44334196306899537,0.42625434015034475,0.09841863038742765,1.1400222,False
0.245,False,0.4543802496241747,0.3699509659776465,-0.04577637772712021,1.1684064,False
0.44,False,0.3923897417520576,0.37696584135957545,-0.04253294990796973,1.0090022,False
0.165,False,0.5362162026371918,0.411634596826038,0.09016812860222678,1.3788416,False
0.54,False,0.42755904162937436,0.4394849252426504,0.1361093365832466,1.0994376,False
0.525,False,0.31568968591571034,0.32840955164579166,-0.1761168686381367,0.8117735,False
0.07,False,0.6452937731581194,0.4620800222029005,0.13989337436753604,1.6593268,False
0.98,False,0.2545872184092104,0.5066380219560966,0.4969184146280373,0.65465283,False
0.83,False,0.38839120386385523,0.5093791146172533,0.3531341365332017,0.9987202,False
0.325,False,0.3393149493331851,0.29939787431340836,-0.2388454724778135,0.87252414,False
0.01,True,0.7816194609663745,0.4709785699116624,0.1837287002615494,2.0098786,True
0.165,False,0.5582221440847622,0.42925842799392655,0.07880384942675522,1.4354284,False
0.08,False,0.5752476441043909,0.41472596477987445,0.07886927969717152,1.4792082,False
0.04,True,0.6355994457264142,0.43483279517557777,0.1555143327223088,1.6343986,False
0.01,True,0.7077947552611591,0.46049105331917517,0.15697022510018985,1.8200437,False
0.91,False,0.26195200293288623,0.491706914828946,0.6438434912957218,0.67359084,False
0.205,False,0.5704611731371415,0.46150496577496897,0.1589069232693873,1.4669001,False
0.235,False,0.5161122259992129,0.4290979191579097,0.08765248906852142,1.3271457,False
0.31,False,0.4785687501807891,0.41639964547710534,0.03398259738454504,1.2306054,False
0.84,False,0.3750260504974994,0.4839702265850022,0.2376201703035785,0.9643527,False
0.975,False,0.24357538701278228,0.507600888694868,0.4366616529834733,0.6263367,False
0.7,False,0.4190021709540384,0.48637706067163644,0.3365686104767795,1.0774342,False
0.87,False,0.33109267229314504,0.48726661032651036,0.3170075463107838,0.8513812,False
0.995,False,0.19800252175429647,0.5093827183745437,0.4520414898482103,0.5091493,False
0.095,False,0.5965471480925746,0.44818361444918736,0.17549243443069593,1.5339783,False
0.995,False,0.15892887816225926,0.49141829451417013,0.6447322199564217,0.40867427,False
0.115,False,0.6065315810478143,0.46136515735946193,0.15202057587574558,1.5596527,False
0.025,True,0.6788427529038158,0.4647037896726926,0.2452759219062074,1.7455957,False
0.545,False,0.49436635292287384,0.5022966694129385,0.4151785814868761,1.2712277,False
0.805,False,0.40007293367566416,0.5096103001305977,0.4041958547563121,1.028759,False
0.25,False,0.41083768903160306,0.3403429020883511,-0.10083062264269009,1.0564398,False
0.515,False,0.47747177142035035,0.48698491253269166,0.27577751373683695,1.2277845,False
0.955,False,0.2558172220516208,0.4776750844324428,0.595368974927126,0.6578157,False
0.07,False,0.574121087095699,0.39774545419982227,-0.009003538541318253,1.4763113,False
0.88,False,0.2942341635976725,0.47814161908590486,0.6262945339802048,0.7566021,False
0.19,False,0.5973206359726829,0.49061038637417825,0.2294932079155168,1.5359674,False
1.0,False,0.1304329111107552,0.5140486277912785,0.5695289336268348,0.3353989,False
0.915,False,0.3010997078092209,0.46254897716999205,0.17682053380549784,0.7742564,False
0.05,False,0.6827102847721825,0.47614999008407743,0.2143130923279886,1.7555407,False
0.27,False,0.4709097511546697,0.4026085209837758,0.006505152714187657,1.2109108,False
0.195,False,0.5145765492915407,0.4011260155246026,0.02451204809954696,1.3231969,False
0.08,False,0.6246160459286375,0.4589792991023517,0.16494358786413332,1.6061555,False
0.34,False,0.47657141139596637,0.434825080290515,0.09956397784119528,1.2254694,False
0.03,True,0.7159103314204993,0.5042254125926657,0.2826343766017906,1.8409122,False
0.07,False,0.6126941551106032,0.45339820145852,0.16792205434084767,1.5754993,False
0.1,False,0.6704180572467106,0.48873518071904165,0.30398266483076725,1.7239321,False
0.105,False,0.6326342266177721,0.4481122956281254,0.15880345441387805,1.6267737,False
0.06,False,0.6732013440557584,0.4792667370968915,0.30650980097369124,1.7310891,False
0.09,False,0.6064671257078098,0.43936257607800017,0.1114387619141218,1.5594869,False
0.02,True,0.721463314358593,0.4385208579067044,0.12350794888436907,1.8551913,False
0.005,True,0.8031845746880966,0.5030932434906119,0.480719988217406,2.0653317,True
0.01,True,0.7438419797658361,0.4848169510554034,0.3225784022371542,1.9127365,False
0.14,False,0.5563651611240455,0.43289991423353275,0.08974731925413679,1.4306532,False
0.045,True,0.719145488970954,0.4873756670206428,0.2839821071110767,1.8492312,False
0.145,False,0.5624995228077736,0.4311784116814243,0.06916425971636515,1.4464273,False
0.145,False,0.5324061056094083,0.41081577467601815,0.043470404397628955,1.3690443,False
0.035,True,0.7526457143240852,0.4906645462767966,0.3225348623631435,1.9353747,False
0.1,False,0.6215611164257198,0.44879962216527314,0.1213071496007968,1.5983,False
0.1,False,0.6387997999286843,0.46576602984669685,0.21336041058627206,1.6426281,False
0.03,True,0.6879712534141754,0.453309316478666,0.22354502669742024,1.769069,False
0.055,False,0.6384473292080388,0.44220370002908355,0.1395382802086928,1.6417217,False
0.03,True,0.6762231387655935,0.463599564702569,0.19069252572841622,1.7388595,False
0.03,True,0.7088031090322113,0.48786223518245797,0.26390940467803126,1.8226366,False
0.02,True,0.6956984369292551,0.460286841800383,0.20607001694761864,1.7889389,False
0.09,False,0.613930960518663,0.43337477849312533,0.11178727437209993,1.5786796,False
0.03,True,0.7108912299017238,0.4653173196744026,0.21012168248871868,1.828006,False
0.235,False,0.47349327862484497,0.39118019215831573,-0.008965182329112777,1.2175541,False
0.01,True,0.7515040351504342,0.4878087224608483,0.2664151062478918,1.932439,False
0.22,False,0.5154755243494662,0.4185867972555595,0.06839610506017128,1.3255085,False
0.17,False,0.5586733816059771,0.4368235375385464,0.11578746547571955,1.4365886,False
0.135,False,0.5693564481097301,0.43195741118101816,0.08329056776375487,1.4640595,False
0.005,True,0.9189695768144,0.499101007368921,0.4277325844940365,2.3630645,True
0.065,False,0.6918545856422648,0.4745154609778352,0.2410458030755409,1.7790546,False
0.2,False,0.5189120231524499,0.4217799129094635,0.03890464721641419,1.3343452,False
0.065,False,0.6620013990366008,0.4866578530979546,0.30783663681440554,1.7022893,False
0.275,False,0.5101506302881644,0.42455134156645646,0.05802917997841497,1.3118159,False
0.205,False,0.5640006654898423,0.45689503891426736,0.15870604741992278,1.4502875,False
0.14,False,0.58523828235139,0.4506911972516616,0.16771972227179002,1.5048984,False
0.135,False,0.5682195776019532,0.4404425313642549,0.12237069666069926,1.4611361,False
0.015,True,0.7080672203737096,0.45032442051946875,0.1727531792829,1.8207443,False
0.075,False,0.6158356386326594,0.42001379992978344,0.06913427600115604,1.5835774,False
0.03,True,0.6665819724027627,0.4642926532036102,0.21845861246406545,1.7140679,False
0.14,False,0.5771199540021693,0.45520979900943515,0.1942404623313607,1.4840227,False
0.145,False,0.4911733276594431,0.3581577781553431,-0.0692835626786027,1.2630172,False
0.11,False,0.5873104455573663,0.46058005752560055,0.20942065875284038,1.5102268,False
0.16,False,0.581159622816486,0.44999808478713016,0.11716263369126272,1.4944105,False
0.035,True,0.7098185405214207,0.47668959538683114,0.2074597050829773,1.8252476,False
0.05,False,0.6921709000333768,0.45386161023645105,0.1777828497264538,1.779868,False
0.125,False,0.6267639262494007,0.4778305881537521,0.2846836809460683,1.6116787,False
0.21,False,0.4961039893529511,0.3886967269717128,-0.006027698300817954,1.2756959,False
0.075,False,0.674592895223794,0.48643318842038435,0.2458075488036486,1.7346674,False
0.38,False,0.4467828379618872,0.4070240503503703,0.017286896860804882,1.1488701,False
0.09,False,0.5735128192267245,0.4158282962573032,0.06997559693429066,1.4747473,False
0.1,False,0.6332038836868753,0.46549475799593665,0.16464131656626438,1.6282386,False
0.115,False,0.6395627880183798,0.4782988471289938,0.23406596294144666,1.64459,False
0.04,True,0.6505174346882626,0.46310436210017103,0.18119011022537027,1.6727592,False
0.33,False,0.5131724843371039,0.4607822518715656,0.16363272399784048,1.3195864,False
0.25,False,0.4584972494146147,0.38463961819357634,-0.05217640321193159,1.1789929,False
0.27,False,0.5169497122698024,0.4402319618533969,0.13495154467362927,1.3292992,False
0.095,False,0.6276121930411387,0.4590461267832535,0.19494872682773504,1.6138599,False
0.39,False,0.4764793958208937,0.4392915888427684,0.0937368901827966,1.2252327,False
0.125,False,0.6216290892060099,0.47135294901184766,0.22163543615843562,1.5984749,False
0.29,False,0.49481744741431893,0.42674871308934703,0.1551826803870944,1.2723877,False
0.18,False,0.46554042997446554,0.3582782436990616,-0.05343742635420583,1.197104,False
0.14,False,0.5544321542381443,0.43841095564670196,0.11333263999580216,1.4256827,False
0.045,True,0.63652173391692,0.44058766810991484,0.13510449672589825,1.6367701,False
0.265,False,0.4641197672884674,0.38910604780850133,0.01422456452119748,1.1934508,False
0.16,False,0.5895401703973024,0.4756665438017215,0.24335898969900072,1.5159605,False
0.08,False,0.6804797148914578,0.5000722813256531,0.3244495479709124,1.749805,False
0.265,False,0.4985812664330107,0.4145691244410615,0.06027230577114851,1.2820661,False
0.455,False,0.49013912857679215,0.46774975967252386,0.16119393083353964,1.2603577,False
