mean,std,cv,amp,sen,mk_z,restrend,cyc_score,cyc_enrichment,cyc_period,has_break,break_t,break_dslope,break_gain,has_disturbance,recovery_fraction,recovery_slope,disturbance_magnitude,median_ndvi,minimum_ndvi,maximum_ndvi,temporal_variability,mk_p_value,mk_significant,trend_direction,rain_mean,rain_std,rain_ndvi_correlation,restrend_p_value,restrend_significant,cyclicity_periodic,breakpoint_index,breakpoint_significant,pre_breakpoint_level,post_breakpoint_minimum,recovery_status,recovery_duration
0.5161526,0.11449569,0.22182526,0.36068493,0.010055668,6.4971666,0.010205137,0.45806402,1.1778789,7.2,1.0,0.11111111,-0.021392073,0.19635813,1.0,3.4623709,0.011664581,0.12751867,0.5127871334552765,0.3027242422103882,0.7442411780357361,0.11449568586514029,8.184697364299609e-11,True,1.0,1763.4712931315105,256.1813380991243,0.25448447000065477,0.0,True,True,4,False,0.4006018340587616,0.3027242422103882,1,1.0
0.47858286,0.10536988,0.22017062,0.30085516,-0.0005401748,-0.45390618,-0.0005698911,0.81261504,2.0895815,7.2,1.0,0.19444445,0.04911537,0.1754971,0.0,0.0,0.0,0.0,0.4667374938726425,0.32409149408340454,0.6558535695075989,0.10536987885601097,0.6498963629902283,False,-1.0,1764.031022813585,256.1113752231645,0.3203734647976567,0.7352334292567619,False,True,7,False,0.4747808022158487,0.32409149408340454,0,
0.8057678,0.034862585,0.043266296,0.100486994,-5.531311e-05,-0.06811711,0.0002726056,0.4770926,1.2268095,7.2,1.0,0.22222222,0.0119657265,0.1970512,0.0,0.0,0.0,0.0,0.8153055608272552,0.7376461625099182,0.8891149759292603,0.03486258719572262,0.9456924105663869,False,-1.0,1765.8199801974827,256.0958416292168,0.7082962217454193,0.5107400824809951,False,True,8,False,0.7920379191637039,0.7407900094985962,0,
0.7063955,0.031067478,0.04398029,0.10553302,0.00034971227,0.55845666,3.0881256e-05,0.583454,1.5003103,7.2,1.0,0.8333333,-0.017690346,0.19193117,0.0,0.0,0.0,0.0,0.7010209858417511,0.648079514503479,0.7730358839035034,0.031067477059697656,0.5765325919333777,False,1.0,1771.1778055826824,255.5671932755925,0.4872718825808399,0.9462994776424998,False,True,30,False,0.7044938186804454,0.6618068218231201,0,
0.5571565,0.14258203,0.2559102,0.4027897,-0.013128783,-6.960277,-0.012948564,0.19633253,0.5048551,7.2,1.0,0.33333334,-0.012170597,0.27422565,1.0,0.0,0.0,0.43164504,0.5524842739105225,0.2659749388694763,0.7596293687820435,0.14258202676484674,3.395950187723429e-12,True,-1.0,1772.6839023166233,256.4522535399512,0.23265964078533055,0.0,True,True,12,False,0.713018462061882,0.2659749388694763,4,
0.71426237,0.032585338,0.045620963,0.09956752,-0.0007062959,-1.6168699,-0.00038988085,0.5649095,1.4526246,7.2,1.0,0.16666667,-0.002714064,0.120583914,1.0,0.7195739,0.0013612387,0.111091316,0.7145013809204102,0.6356646418571472,0.7793039083480835,0.03258533671182309,0.10590636204489501,False,-1.0,1798.1092020670574,259.85969822775184,0.6476874573386263,0.3495116108926064,False,True,6,False,0.7402037878831228,0.6356646418571472,1,0.0
0.73849064,0.032872424,0.044512987,0.08966276,-0.0001120066,-0.64328855,4.268878e-05,0.5151899,1.3247739,7.2,1.0,0.8611111,-0.025802225,0.17198358,1.0,0.47710046,0.0025837005,0.056595623,0.7419362962245941,0.6632296442985535,0.8430019617080688,0.03287242435240112,0.5200368971917997,False,-1.0,1805.633548312717,260.9412960933424,0.6983050611750791,0.9144971726178452,False,True,31,False,0.7390191631932412,0.6874879598617554,1,0.0
0.74577177,0.03368776,0.045171674,0.107135236,-0.0010886433,-2.3038952,-0.0008125234,0.56983286,1.4652845,6.0,1.0,0.5277778,0.0015210808,0.09529343,1.0,1.3196943,0.0007661115,0.091785766,0.7434707581996918,0.6642176508903503,0.8109087347984314,0.03368776029013594,0.021228521250564736,True,-1.0,1810.000952826606,261.86243693735787,0.5870902308443063,0.0706448973593099,False,True,19,False,0.7576934977581626,0.6642176508903503,1,0.0
0.7704593,0.028983418,0.037618365,0.09468421,-0.00079291174,-1.4846774,-0.0005964196,0.3810628,0.9798758,9.0,1.0,0.8611111,-0.019807326,0.15460019,0.0,0.0,0.0,0.0,0.7703216671943665,0.7269095778465271,0.8278910517692566,0.028983418766101325,0.13762928522835538,False,-1.0,1815.325975206163,262.4948027194574,0.6010608601256523,0.1206604489995371,False,True,31,False,0.773323280196036,0.7274973392486572,0,
0.6080088,0.08259451,0.13584426,0.24998674,-0.0059878016,-2.7894268,-0.0058053858,0.16050847,0.41273606,4.0,1.0,0.41666666,-0.0145852575,0.5371508,1.0,0.26417243,0.033410862,0.2529474,0.6152002811431885,0.40725505352020264,0.7232094407081604,0.08259450341596618,0.005280142785754949,True,-1.0,1817.3572828504775,262.77097735940333,0.3303528630932142,5.284086435075608e-08,True,True,15,True,0.6572394569714864,0.40725505352020264,2,
0.6965603,0.034365855,0.049336508,0.104784444,-0.0004011138,-0.8581163,-0.00032771382,0.37550738,0.9655904,7.2,1.0,0.30555555,-0.003496394,0.13170218,1.0,0.83634436,0.0022388364,0.09830389,0.6987940669059753,0.6019363403320312,0.7662277817726135,0.034365854057614505,0.3908282308519908,False,-1.0,1821.006079779731,263.34581686231786,0.6373933646464853,0.4621418170881708,False,True,11,False,0.6919082240624861,0.6019363403320312,1,0.0
0.49337363,0.109593466,0.22213076,0.3669573,-0.00094550237,-0.59937495,-0.0012935484,0.6946919,1.7863505,4.0,1.0,0.16666667,-0.028956555,0.13917126,1.0,0.293883,0.001297078,0.34017703,0.4957543760538101,0.270287424325943,0.6836428642272949,0.10959346398904252,0.5489228809811055,False,-1.0,1823.2762010362412,263.6338232111061,0.11935183270844087,0.4801098179587422,False,True,6,False,0.5736807684103647,0.270287424325943,1,4.0
0.72366804,0.029389331,0.040611617,0.09476861,-0.00040599066,-0.7491492,-0.00016622823,0.3920041,1.0080105,7.2,1.0,0.8611111,-0.014086584,0.124536924,0.0,0.0,0.0,0.0,0.7247693240642548,0.6753132939338684,0.8085740208625793,0.029389330529634376,0.4537672973691913,False,-1.0,1823.4615308973525,263.9617172590322,0.6840023693304186,0.6458225056842308,False,True,31,False,0.7219659609179343,0.703269362449646,0,
0.62808883,0.09136514,0.14546531,0.2826778,-0.006874052,-2.8757064,-0.0068281214,0.22239843,0.5718817,7.2,1.0,0.3888889,-0.013311798,0.5675818,1.0,0.0,0.0,0.26097956,0.6629957854747772,0.4180714786052704,0.7535735368728638,0.09136514092613807,0.004031245718984167,True,-1.0,1825.8052368164062,263.978359938639,0.3644984100856719,5.332760899534605e-10,True,True,14,True,0.6843869260379246,0.4180714786052704,4,
0.7127644,0.03269208,0.0458666,0.095420584,0.00011143443,0.2601386,0.0001411894,0.43315595,1.1138296,7.2,1.0,0.75,0.0041410546,0.06181124,1.0,0.9572575,0.005455316,0.07998741,0.7110020816326141,0.6536547541618347,0.7721495032310486,0.03269207873360519,0.7947568717978652,False,1.0,1826.2780320909287,264.21954109929595,0.7494910912969864,0.6991287106700343,False,True,27,False,0.71492839301074,0.6536547541618347,1,0.0
0.523255,0.07903248,0.15104009,0.22691846,0.00035781699,0.5830928,0.0010047167,0.54961497,1.4132956,7.2,1.0,0.8611111,-0.072094694,0.23884125,1.0,0.0,0.0,0.09208074,0.5202589929103851,0.3738579750061035,0.7864665985107422,0.07903248248382715,0.5598308183967668,False,1.0,1837.6644558376736,265.3300919358547,0.9113904790723378,0.06041244970428927,False,True,31,False,0.5194276186727709,0.4335784614086151,4,
0.81675386,0.042942934,0.052577574,0.13624093,-0.000628266,-1.0028071,-0.00018692971,0.3208841,0.8251305,7.2,1.0,0.2777778,0.01173992,0.16794392,0.0,0.0,0.0,0.0,0.8184739351272583,0.7131545543670654,0.898428201675415,0.04294293448453596,0.31595391902629966,False,-1.0,1840.3914388020833,265.9484327975108,0.6658508525818141,0.7296910623273642,False,True,10,False,0.8176916658878326,0.7640791535377502,0,
0.79990107,0.038735494,0.048425358,0.11874673,-1.6304622e-05,-0.054488633,-0.00016895462,0.511029,1.3140745,12.0,1.0,0.5277778,0.00045181465,0.2952401,1.0,1.0681235,0.0032733358,0.13454087,0.8070703148841858,0.706224262714386,0.8559262156486511,0.038735495295409324,0.9565458659896142,False,-1.0,1844.7393493652344,266.8373385833477,0.6755925046876639,0.7260516951866385,False,True,19,False,0.812212021727311,0.706224262714386,1,0.0
0.42602274,0.085746884,0.20127302,0.23826016,-0.0014270494,-1.4808766,-0.0019016126,0.8237211,2.11814,4.0,1.0,0.19444445,-0.021812834,0.13286355,1.0,0.39893207,0.009764054,0.3128876,0.4288400113582611,0.2197866290807724,0.5584757924079895,0.0857468853652333,0.13863948382763125,False,-1.0,1847.9555291069878,267.7280238420759,-0.06217811538700486,0.18257856936245043,False,True,7,False,0.48832864846502033,0.2197866290807724,1,2.0
0.50715274,0.11227634,0.22138566,0.32850456,-0.000536102,-0.29968747,-0.00038162185,0.55469215,1.4263513,9.0,1.0,0.25,-0.034652658,0.16479525,1.0,0.08826509,0.014090836,0.31928447,0.49180305004119873,0.31041356921195984,0.7439771294593811,0.11227634071337156,0.7644155551416871,False,-1.0,1862.9349602593315,269.3774225543697,0.2533383033202167,0.835230441596277,False,True,9,False,0.527440670463774,0.31041356921195984,2,
0.475308,0.108021915,0.22726719,0.33050886,-0.0022986887,-1.1170169,-0.0020374663,0.54085004,1.3907572,7.2,1.0,0.16666667,-0.059563898,0.20276354,1.0,0.24002549,-0.0008684998,0.35051855,0.48978467285633087,0.29246559739112854,0.6881524920463562,0.1080219132183883,0.26398708091961653,False,-1.0,1866.515896267361,269.9053240411731,0.5841005191088963,0.16281503744500547,False,True,6,False,0.5494259595870972,0.29246559739112854,1,4.0
0.35651025,0.06380916,0.17898268,0.20402507,0.0038287356,3.9091966,0.003990657,0.4398979,1.131166,12.0,1.0,0.5277778,0.008762449,0.40312818,1.0,2.115583,0.0126175415,0.13286969,0.3568613827228546,0.21982255578041077,0.5092341899871826,0.06380915720452443,9.260357274043507e-05,True,1.0,1867.4372151692708,269.9580677252689,0.3847914615512862,2.4514359766580895e-06,True,True,19,True,0.33380165696144104,0.2281373292207718,1,1.0
0.50307935,0.079849325,0.15872112,0.24164844,-0.0010503684,-1.2076483,-0.00037052343,0.5571028,1.4325501,7.2,1.0,0.8611111,-0.058627196,0.1660993,1.0,0.0,0.0,0.12122368,0.5126950144767761,0.35649335384368896,0.7250676155090332,0.07984932211971937,0.22718257227694116,False,-1.0,1871.0353563096787,271.3025324322246,0.8805630028639416,0.5613038444518077,False,True,31,False,0.5014738623173006,0.379921555519104,4,
0.4816317,0.09654565,0.20045535,0.29935014,4.8241207e-05,0.027244316,-0.00036087853,0.62024474,1.594915,9.0,1.0,0.4722222,-0.0090290895,0.26073608,1.0,0.6279385,0.007957791,0.32022962,0.4675413966178894,0.31558001041412354,0.6632356643676758,0.09654565296745432,0.9782648700064507,False,1.0,1871.5700547960068,271.2974123391785,0.342470149335252,0.8138092116397799,False,True,17,False,0.50937560375999,0.31558001041412354,1,3.0
0.69182533,0.032600053,0.047121793,0.10523935,-0.0012066432,-2.3430111,-0.0011246197,0.6550995,1.6845416,7.2,1.0,0.19444445,0.009880579,0.14488155,0.0,0.0,0.0,0.0,0.6957632601261139,0.6283575892448425,0.7462389469146729,0.03260005150043766,0.01912881148673229,True,-1.0,1882.420650906033,273.02199933702974,0.4625125948231323,0.016133558778223644,True,True,7,False,0.6977871400969369,0.6283575892448425,0,
0.50088143,0.0782106,0.15614595,0.26216048,-4.9150607e-05,0.0,0.00016195285,0.4815768,1.2383404,7.2,1.0,0.5277778,-0.0032170566,0.14572357,1.0,0.85742015,0.002036132,0.2403849,0.5066454708576202,0.31700366735458374,0.666784405708313,0.07821059913106024,1.0,False,-1.0,1884.8654039171006,273.22926538701296,0.9344803843550582,0.7305235971773434,False,True,19,False,0.5158826253916088,0.344375878572464,1,1.0
0.46847287,0.10034819,0.21420276,0.31901354,0.0007583628,0.517642,0.00082228665,0.39207497,1.0081928,6.0,1.0,0.22222222,-0.030527106,0.19670309,1.0,1.0824428,0.010536056,0.2680259,0.4708925932645798,0.3172146677970886,0.6717713475227356,0.10034818756159787,0.6047080736692834,False,1.0,1891.3795166015625,273.55690865716997,0.21375641150655608,0.6189678051295044,False,True,8,False,0.49725549295544624,0.3172146677970886,1,2.0
0.43580616,0.119288154,0.2737184,0.34603018,-0.00034068577,-0.15618597,-0.00068356394,0.68917584,1.7721665,5.142857,1.0,0.5,0.0026896829,0.10406688,1.0,0.35586628,0.019165184,0.33248734,0.4226558953523636,0.2272319793701172,0.6493760347366333,0.11928815613117533,0.875886433384871,False,-1.0,1899.8990783691406,275.0171221330536,0.18761432336291234,0.729695019010641,False,True,18,False,0.46162104937765336,0.2272319793701172,1,2.0
0.4167712,0.1061626,0.25472635,0.32055464,-0.0011782732,-0.897715,-0.0014862339,0.6991058,1.7977005,7.2,1.0,0.11111111,-0.032279745,0.22762047,1.0,0.22635041,0.0013061297,0.33034483,0.42641836404800415,0.24275322258472443,0.616736650466919,0.10616260210494954,0.3693375311811562,False,-1.0,1904.5936211480034,275.7952007782977,0.4189877095032348,0.35844647058312584,False,True,4,False,0.5584006458520889,0.24275322258472443,1,3.0
0.44714624,0.104591876,0.23390977,0.2988652,-0.0020562774,-0.83087456,-0.0016868488,0.69897646,1.797368,7.2,1.0,0.1388889,-0.048548806,0.16286227,1.0,0.833512,0.0023496614,0.35977203,0.4628933072090149,0.22189278900623322,0.645548403263092,0.10459187448132594,0.4060445067036338,False,-1.0,1904.530982123481,275.96567854882477,0.41082623527187834,0.2910506858388555,False,True,5,False,0.5410539865493774,0.22189278900623322,1,2.0
0.5060295,0.10596789,0.20941049,0.33220547,-0.00018185344,-0.06810447,-9.548173e-05,0.5037193,1.2952781,9.0,1.0,0.8611111,-0.06762271,0.113506004,1.0,0.0,0.0,0.1801143,0.5074758231639862,0.3416295349597931,0.7316039800643921,0.10596788596831333,0.9457024715498787,False,-1.0,1906.6004299587673,276.3376924971245,0.22899078900361694,0.9563176142742134,False,True,31,False,0.5055477311534267,0.3416295349597931,4,
0.47320035,0.0784685,0.16582511,0.23784718,-6.5406435e-05,-0.09534626,0.00026861433,0.62733525,1.6131479,7.2,1.0,0.8611111,-0.05448562,0.14292294,1.0,0.0,0.0,0.10408953,0.4705897569656372,0.3050224483013153,0.6686611771583557,0.07846850469131074,0.9240398006814219,False,-1.0,1906.575463189019,275.30509110535183,0.946168636030516,0.5302500401592818,False,True,31,False,0.4708859555182918,0.3673190176486969,4,
0.46271384,0.081280924,0.17566133,0.25107837,0.0010158467,0.640182,0.0012010357,0.52285814,1.3444924,7.2,1.0,0.8611111,-0.052955974,0.11935677,1.0,0.0,0.0,0.116498046,0.4598388522863388,0.26763421297073364,0.6535906791687012,0.081280922640113,0.5220542678768723,False,1.0,1913.25392320421,277.2718226318232,0.9224021824346302,0.018187835683435072,True,True,31,False,0.45998241536078915,0.3306402564048767,4,
0.5047378,0.08577849,0.16994664,0.2633748,0.00074477337,0.5312149,0.0013542724,0.55416477,1.4249951,7.2,1.0,0.8611111,-0.066741265,0.18491244,0.0,0.0,0.0,0.0,0.5085955262184143,0.30718615651130676,0.7742913365364075,0.08577848985245616,0.5952698888863501,False,1.0,1916.2817687988281,276.58899353745517,0.9204750584681806,0.012166969004056671,True,True,31,False,0.49883813819577616,0.41454407572746277,0,
0.4440413,0.10235204,0.23050116,0.30178377,-0.002239527,-1.6893024,-0.0026152707,0.6614053,1.7007565,7.2,1.0,0.19444445,0.035658453,0.1469892,1.0,0.0,0.0,0.13075046,0.4236527234315872,0.23819810152053833,0.6316930651664734,0.10235204120867569,0.09116147718748335,False,-1.0,1917.5464816623264,277.44628608622634,0.5494443373614116,0.06316568980372073,False,True,7,False,0.45420168553079876,0.23819810152053833,4,
0.51746434,0.07384609,0.14270759,0.23517832,0.0011037879,1.4565269,0.0011338841,0.65822124,1.6925689,7.2,1.0,0.8611111,-0.05103003,0.13463882,1.0,0.0,0.0,0.059683997,0.5278454720973969,0.35487473011016846,0.7059712409973145,0.07384608755486956,0.1452470409606499,False,1.0,1922.0079786512588,278.0757522450269,0.8923454520468521,0.037459081480715195,True,True,31,False,0.5147536550798724,0.42113369703292847,4,
0.49903297,0.09724076,0.19485839,0.29000697,0.0018455954,0.75718266,0.0012473773,0.6578477,1.6916083,12.0,1.0,0.25,-0.03251067,0.18429108,1.0,0.67148215,0.088057116,0.26227686,0.47789546847343445,0.32787296175956726,0.6647508144378662,0.09724075967777945,0.44894044296769575,False,1.0,1929.4389309353298,280.11982861423934,0.18385260744619292,0.43785011525262374,False,True,9,False,0.4877510401937697,0.32787296175956726,1,2.0
0.4203205,0.080206625,0.19082254,0.21776146,0.00074958976,0.50397307,0.0013011512,0.4760499,1.2241284,7.2,1.0,0.8611111,-0.050266754,0.16895162,1.0,0.0,0.0,0.059778422,0.42078612744808197,0.24949276447296143,0.689260721206665,0.08020662520546987,0.6142802922561135,False,1.0,1955.7110595703125,282.0631204284059,0.8875226194698016,0.030880178765497313,True,True,31,False,0.4116217763193192,0.33009955286979675,4,
0.39483702,0.087730095,0.22219318,0.2835538,-0.0009445994,-1.2852966,-0.0005221676,0.51397955,1.3216617,7.2,1.0,0.5277778,0.0021088512,0.12563089,1.0,0.74957913,0.00023477276,0.25697884,0.39720070362091064,0.22613099217414856,0.607988715171814,0.08773009463372278,0.1986886602839708,False,-1.0,1970.5926513671875,285.26092869462235,0.919479799632854,0.3672814117076215,False,True,19,False,0.4163465186169273,0.22613099217414856,1,1.0
